乗換駅,乗換駅の路線事業者,乗換駅の路線,グループ駅路線区別名,駅名,路線事業者(id),路線名(id),路線区別名(id),路線ごとの並び順,駅名読み,都道府県名,開業日,廃止日,経度,緯度,状態(旧)
,,,,東野尻,西日本旅客鉄道株式会社,城端線,,8,,富山県,,,136.9435,36.618573,0
,,,,高儀,西日本旅客鉄道株式会社,城端線,,9,,富山県,,,136.936007,36.606697,0
,,,,福野,西日本旅客鉄道株式会社,城端線,,10,,富山県,,,136.923166,36.588541,0
,,,,東石黒,西日本旅客鉄道株式会社,城端線,,11,,富山県,,,136.898166,36.57605,0
,,,,福光,西日本旅客鉄道株式会社,城端線,,12,,富山県,,,136.878135,36.558121,0
,,,,越中山田,西日本旅客鉄道株式会社,城端線,,13,,富山県,,,136.887522,36.538513,0
,,,,城端,西日本旅客鉄道株式会社,城端線,,14,,富山県,,,136.901673,36.522012,0
高岡,西日本旅客鉄道株式会社,城端線,,高岡,西日本旅客鉄道株式会社,氷見線,,1,,富山県,,,137.015274,36.740948,0
,,,,越中中川,西日本旅客鉄道株式会社,氷見線,,2,,富山県,,,137.027851,36.749764,0
,,,,能町,西日本旅客鉄道株式会社,氷見線,,3,,富山県,,,137.039885,36.768259,0
,,,,伏木,西日本旅客鉄道株式会社,氷見線,,4,,富山県,,,137.05853,36.792306,0
,,,,越中国分,西日本旅客鉄道株式会社,氷見線,,5,,富山県,,,137.050729,36.805361,0
,,,,雨晴,西日本旅客鉄道株式会社,氷見線,,6,,富山県,,,137.037583,36.816484,0
,,,,島尾,西日本旅客鉄道株式会社,氷見線,,7,,富山県,,,137.01269,36.828423,0
,,,,氷見,西日本旅客鉄道株式会社,氷見線,,8,,富山県,,,136.990631,36.849899,0
猪谷,東海旅客鉄道株式会社,高山本線,,猪谷,西日本旅客鉄道株式会社,高山本線,,1,,富山県,,,137.237975,36.471625,0
,,,,楡原,西日本旅客鉄道株式会社,高山本線,,2,,富山県,,,137.22872,36.529323,0
,,,,笹津,西日本旅客鉄道株式会社,高山本線,,3,,富山県,,,137.211437,36.562129,0
,,,,東八尾,西日本旅客鉄道株式会社,高山本線,,4,,富山県,,,137.174978,36.589645,0
,,,,越中八尾,西日本旅客鉄道株式会社,高山本線,,5,,富山県,,,137.138379,36.591391,0
,,,,千里,西日本旅客鉄道株式会社,高山本線,,6,,富山県,,,137.132396,36.634678,0
,,,,速星,西日本旅客鉄道株式会社,高山本線,,7,,富山県,,,137.160428,36.664135,0
,,,,婦中鵜坂,西日本旅客鉄道株式会社,高山本線,,8,,富山県,,,137.167625,36.676084,0
,,,,西富山,西日本旅客鉄道株式会社,高山本線,,9,,富山県,,,137.177029,36.699331,0
富山,西日本旅客鉄道株式会社,北陸新幹線,,富山,西日本旅客鉄道株式会社,高山本線,,10,,富山県,,,137.213091,36.701384,0
南小谷,東日本旅客鉄道株式会社,大糸線,,南小谷,西日本旅客鉄道株式会社,大糸線,,1,,長野県,,,137.908372,36.774604,0
,,,,中土,西日本旅客鉄道株式会社,大糸線,,2,,長野県,,,137.907879,36.80558,0
,,,,北小谷,西日本旅客鉄道株式会社,大糸線,,3,,長野県,,,137.906451,36.842567,0
,,,,平岩,西日本旅客鉄道株式会社,大糸線,,4,,新潟県,,,137.86561,36.88688,0
,,,,小滝,西日本旅客鉄道株式会社,大糸線,,5,,新潟県,,,137.85945,36.938155,0
,,,,根知,西日本旅客鉄道株式会社,大糸線,,6,,新潟県,,,137.86711,36.966683,0
,,,,頸城大野,西日本旅客鉄道株式会社,大糸線,,7,,新潟県,,,137.872447,37.006124,0
,,,,姫川,西日本旅客鉄道株式会社,大糸線,,8,,新潟県,,,137.860914,37.020339,0
糸魚川,西日本旅客鉄道株式会社,北陸新幹線,,糸魚川,西日本旅客鉄道株式会社,大糸線,,9,,新潟県,,,137.861311,37.043631,0
神戸,西日本旅客鉄道株式会社,東海道本線,,神戸,西日本旅客鉄道株式会社,山陽本線,,1,,兵庫県,,,135.178221,34.679453,0
,,,,兵庫,西日本旅客鉄道株式会社,山陽本線,,2,,兵庫県,,,135.164706,34.668343,0
,,,,新長田,西日本旅客鉄道株式会社,山陽本線,,3,,兵庫県,,,135.145193,34.657525,0
,,,,鷹取,西日本旅客鉄道株式会社,山陽本線,,4,,兵庫県,,,135.135275,34.651667,0
,,,,須磨海浜公園,西日本旅客鉄道株式会社,山陽本線,,5,,兵庫県,,,135.126616,34.647185,0
,,,,須磨,西日本旅客鉄道株式会社,山陽本線,,6,,兵庫県,,,135.112814,34.642292,0
,,,,塩屋,西日本旅客鉄道株式会社,山陽本線,,7,,兵庫県,,,135.083361,34.633507,0
,,,,垂水,西日本旅客鉄道株式会社,山陽本線,,8,,兵庫県,,,135.053872,34.629252,0
,,,,舞子,西日本旅客鉄道株式会社,山陽本線,,9,,兵庫県,,,135.034373,34.63302,0
,,,,朝霧,西日本旅客鉄道株式会社,山陽本線,,10,,兵庫県,,,135.017485,34.644196,0
,,,,明石,西日本旅客鉄道株式会社,山陽本線,,11,,兵庫県,,,134.992512,34.649084,0
,,,,西明石,西日本旅客鉄道株式会社,山陽本線,,12,,兵庫県,,,134.960151,34.66591,0
,,,,大久保,西日本旅客鉄道株式会社,山陽本線,,13,,兵庫県,,,134.939194,34.681914,0
,,,,魚住,西日本旅客鉄道株式会社,山陽本線,,14,,兵庫県,,,134.906028,34.696401,0
,,,,土山,西日本旅客鉄道株式会社,山陽本線,,15,,兵庫県,,,134.888921,34.720482,0
,,,,東加古川,西日本旅客鉄道株式会社,山陽本線,,16,,兵庫県,,,134.869244,34.745857,0
,,,,加古川,西日本旅客鉄道株式会社,山陽本線,,17,,兵庫県,,,134.839447,34.767666,0
,,,,宝殿,西日本旅客鉄道株式会社,山陽本線,,18,,兵庫県,,,134.812158,34.784795,0
,,,,曽根,西日本旅客鉄道株式会社,山陽本線,,19,,兵庫県,,,134.769838,34.793304,0
,,,,ひめじ別所,西日本旅客鉄道株式会社,山陽本線,,20,,兵庫県,,,134.753309,34.805544,0
,,,,御着,西日本旅客鉄道株式会社,山陽本線,,21,,兵庫県,,,134.735486,34.816944,0
,,,,東姫路,西日本旅客鉄道株式会社,山陽本線,,22,,兵庫県,,,134.712472,34.824361,0
,,,,姫路,西日本旅客鉄道株式会社,山陽本線,,23,,兵庫県,,,134.690769,34.827659,0
,,,,英賀保,西日本旅客鉄道株式会社,山陽本線,,24,,兵庫県,,,134.644762,34.813235,0
,,,,はりま勝原,西日本旅客鉄道株式会社,山陽本線,,25,,兵庫県,,,134.614105,34.810157,0
,,,,網干,西日本旅客鉄道株式会社,山陽本線,,26,,兵庫県,,,134.584035,34.814096,0
,,,,竜野,西日本旅客鉄道株式会社,山陽本線,,27,,兵庫県,,,134.522004,34.825522,0
,,,,相生,西日本旅客鉄道株式会社,山陽本線,,28,,兵庫県,,,134.47341,34.818052,0
,,,,有年,西日本旅客鉄道株式会社,山陽本線,,29,,兵庫県,,,134.395568,34.829263,0
,,,,上郡,西日本旅客鉄道株式会社,山陽本線,,30,,兵庫県,,,134.354081,34.865845,0
,,,,三石,西日本旅客鉄道株式会社,山陽本線,,31,,岡山県,,,134.275416,34.804507,0
,,,,吉永,西日本旅客鉄道株式会社,山陽本線,,32,,岡山県,,,134.204626,34.812259,0
,,,,和気,西日本旅客鉄道株式会社,山陽本線,,33,,岡山県,,,134.152787,34.797297,0
,,,,熊山,西日本旅客鉄道株式会社,山陽本線,,34,,岡山県,,,134.109433,34.783556,0
,,,,万富,西日本旅客鉄道株式会社,山陽本線,,35,,岡山県,,,134.080609,34.758256,0
,,,,瀬戸,西日本旅客鉄道株式会社,山陽本線,,36,,岡山県,,,134.041897,34.734499,0
,,,,上道,西日本旅客鉄道株式会社,山陽本線,,37,,岡山県,,,134.020569,34.699466,0
,,,,東岡山,西日本旅客鉄道株式会社,山陽本線,,38,,岡山県,,,133.988103,34.685633,0
,,,,高島,西日本旅客鉄道株式会社,山陽本線,,39,,岡山県,,,133.95774,34.683074,0
,,,,西川原,西日本旅客鉄道株式会社,山陽本線,,40,,岡山県,,,133.936555,34.678,0
,,,,岡山,西日本旅客鉄道株式会社,山陽本線,,41,,岡山県,,,133.918552,34.666572,0
,,,,北長瀬,西日本旅客鉄道株式会社,山陽本線,,42,,岡山県,,,133.885325,34.652995,0
,,,,庭瀬,西日本旅客鉄道株式会社,山陽本線,,43,,岡山県,,,133.854454,34.642858,0
,,,,中庄,西日本旅客鉄道株式会社,山陽本線,,44,,岡山県,,,133.808225,34.626493,0
,,,,倉敷,西日本旅客鉄道株式会社,山陽本線,,45,,岡山県,,,133.765473,34.601567,0
,,,,西阿知,西日本旅客鉄道株式会社,山陽本線,,46,,岡山県,,,133.727876,34.58578,0
,,,,新倉敷,西日本旅客鉄道株式会社,山陽本線,,47,,岡山県,,,133.678344,34.56509,0
,,,,金光,西日本旅客鉄道株式会社,山陽本線,,48,,岡山県,,,133.620826,34.540909,0
,,,,鴨方,西日本旅客鉄道株式会社,山陽本線,,49,,岡山県,,,133.587705,34.5273,0
,,,,里庄,西日本旅客鉄道株式会社,山陽本線,,50,,岡山県,,,133.550763,34.507905,0
,,,,笠岡,西日本旅客鉄道株式会社,山陽本線,,51,,岡山県,,,133.504705,34.504913,0
,,,,大門,西日本旅客鉄道株式会社,山陽本線,,52,,広島県,,,133.43995,34.498462,0
,,,,東福山,西日本旅客鉄道株式会社,山陽本線,,53,,広島県,,,133.40539,34.494949,0
,,,,福山,西日本旅客鉄道株式会社,山陽本線,,54,,広島県,,,133.361429,34.489291,0
,,,,備後赤坂,西日本旅客鉄道株式会社,山陽本線,,55,,広島県,,,133.305417,34.472108,0
,,,,松永,西日本旅客鉄道株式会社,山陽本線,,56,,広島県,,,133.258532,34.450958,0
,,,,東尾道,西日本旅客鉄道株式会社,山陽本線,,57,,広島県,,,133.233168,34.434937,0
,,,,尾道,西日本旅客鉄道株式会社,山陽本線,,58,,広島県,,,133.192884,34.404826,0
,,,,糸崎,西日本旅客鉄道株式会社,山陽本線,,59,,広島県,,,133.104317,34.392429,0
,,,,三原,西日本旅客鉄道株式会社,山陽本線,,60,,広島県,,,133.083049,34.400486,0
,,,,本郷,西日本旅客鉄道株式会社,山陽本線,,61,,広島県,,,132.987358,34.409617,0
,,,,河内,西日本旅客鉄道株式会社,山陽本線,,62,,広島県,,,132.890113,34.469248,0
,,,,入野,西日本旅客鉄道株式会社,山陽本線,,63,,広島県,,,132.851789,34.46067,0
,,,,白市,西日本旅客鉄道株式会社,山陽本線,,64,,広島県,,,132.83225,34.443022,0
,,,,西高屋,西日本旅客鉄道株式会社,山陽本線,,65,,広島県,,,132.788246,34.446139,0
,,,,西条,西日本旅客鉄道株式会社,山陽本線,,66,,広島県,,,132.743909,34.431394,0
,,,,寺家,西日本旅客鉄道株式会社,山陽本線,,67,,広島県,,,132.722722,34.439222,0
,,,,八本松,西日本旅客鉄道株式会社,山陽本線,,68,,広島県,,,132.688048,34.445466,0
,,,,瀬野,西日本旅客鉄道株式会社,山陽本線,,69,,広島県,,,132.59674,34.421994,0
,,,,中野東,西日本旅客鉄道株式会社,山陽本線,,70,,広島県,,,132.578753,34.403275,0
,,,,安芸中野,西日本旅客鉄道株式会社,山陽本線,,71,,広島県,,,132.563291,34.391115,0
,,,,海田市,西日本旅客鉄道株式会社,山陽本線,,72,,広島県,,,132.530542,34.372089,0
,,,,向洋,西日本旅客鉄道株式会社,山陽本線,,73,,広島県,,,132.506191,34.376636,0
,,,,天神川,西日本旅客鉄道株式会社,山陽本線,,74,,広島県,,,132.498311,34.389959,0
,,,,広島,西日本旅客鉄道株式会社,山陽本線,,75,,広島県,,,132.475593,34.397446,0
,,,,新白島,西日本旅客鉄道株式会社,山陽本線,,76,,広島県,,,132.461528,34.408361,0
,,,,横川,西日本旅客鉄道株式会社,山陽本線,,77,,広島県,,,132.45045,34.410173,0
,,,,西広島,西日本旅客鉄道株式会社,山陽本線,,78,,広島県,,,132.427979,34.397832,0
,,,,新井口,西日本旅客鉄道株式会社,山陽本線,,79,,広島県,,,132.391924,34.375601,0
,,,,五日市,西日本旅客鉄道株式会社,山陽本線,,80,,広島県,,,132.367717,34.366798,0
,,,,廿日市,西日本旅客鉄道株式会社,山陽本線,,81,,広島県,,,132.335657,34.357837,0
,,,,宮内串戸,西日本旅客鉄道株式会社,山陽本線,,82,,広島県,,,132.323706,34.347963,0
,,,,阿品,西日本旅客鉄道株式会社,山陽本線,,83,,広島県,,,132.314216,34.323152,0
,,,,宮島口,西日本旅客鉄道株式会社,山陽本線,,84,,広島県,,,132.302689,34.312081,0
,,,,前空,西日本旅客鉄道株式会社,山陽本線,,85,,広島県,,,132.289815,34.301368,0
,,,,大野浦,西日本旅客鉄道株式会社,山陽本線,,86,,広島県,,,132.265263,34.283762,0
,,,,玖波,西日本旅客鉄道株式会社,山陽本線,,87,,広島県,,,132.227963,34.2553,0
,,,,大竹,西日本旅客鉄道株式会社,山陽本線,,88,,広島県,,,132.223479,34.217565,0
,,,,和木,西日本旅客鉄道株式会社,山陽本線,,89,,山口県,,,132.227709,34.204194,0
,,,,岩国,西日本旅客鉄道株式会社,山陽本線,,90,,山口県,,,132.225631,34.171828,0
,,,,南岩国,西日本旅客鉄道株式会社,山陽本線,,91,,山口県,,,132.206013,34.135246,0
,,,,藤生,西日本旅客鉄道株式会社,山陽本線,,92,,山口県,,,132.198515,34.112668,0
,,,,通津,西日本旅客鉄道株式会社,山陽本線,,93,,山口県,,,132.204949,34.068207,0
,,,,由宇,西日本旅客鉄道株式会社,山陽本線,,94,,山口県,,,132.213621,34.043279,0
,,,,神代,西日本旅客鉄道株式会社,山陽本線,,95,,山口県,,,132.209398,33.998871,0
,,,,大畠,西日本旅客鉄道株式会社,山陽本線,,96,,山口県,,,132.180741,33.963377,0
,,,,柳井港,西日本旅客鉄道株式会社,山陽本線,,97,,山口県,,,132.134333,33.958357,0
,,,,柳井,西日本旅客鉄道株式会社,山陽本線,,98,,山口県,,,132.105988,33.965728,0
,,,,田布施,西日本旅客鉄道株式会社,山陽本線,,99,,山口県,,,132.044084,33.958805,0
,,,,岩田,西日本旅客鉄道株式会社,山陽本線,,100,,山口県,,,131.995285,33.981624,0
,,,,島田,西日本旅客鉄道株式会社,山陽本線,,101,,山口県,,,131.960865,33.990502,0
,,,,光,西日本旅客鉄道株式会社,山陽本線,,102,,山口県,,,131.914784,33.973975,0
,,,,下松,西日本旅客鉄道株式会社,山陽本線,,103,,山口県,,,131.86799,34.008933,0
,,,,櫛ケ浜,西日本旅客鉄道株式会社,山陽本線,,104,,山口県,,,131.829079,34.031002,0
,,,,徳山,西日本旅客鉄道株式会社,山陽本線,,105,,山口県,,,131.8029,34.051555,0
,,,,新南陽,西日本旅客鉄道株式会社,山陽本線,,106,,山口県,,,131.769639,34.069561,0
,,,,福川,西日本旅客鉄道株式会社,山陽本線,,107,,山口県,,,131.73846,34.072096,0
,,,,戸田,西日本旅客鉄道株式会社,山陽本線,,108,,山口県,,,131.704657,34.072523,0
,,,,富海,西日本旅客鉄道株式会社,山陽本線,,109,,山口県,,,131.639029,34.048507,0
,,,,防府,西日本旅客鉄道株式会社,山陽本線,,110,,山口県,,,131.568848,34.05354,0
,,,,大道,西日本旅客鉄道株式会社,山陽本線,,111,,山口県,,,131.488358,34.053295,0
,,,,四辻,西日本旅客鉄道株式会社,山陽本線,,112,,山口県,,,131.44793,34.079896,0
,,,,新山口,西日本旅客鉄道株式会社,山陽本線,,113,,山口県,,,131.39657,34.093255,0
,,,,嘉川,西日本旅客鉄道株式会社,山陽本線,,114,,山口県,,,131.370068,34.066211,0
,,,,本由良,西日本旅客鉄道株式会社,山陽本線,,115,,山口県,,,131.343621,34.031997,0
,,,,厚東,西日本旅客鉄道株式会社,山陽本線,,116,,山口県,,,131.267807,34.038709,0
,,,,宇部,西日本旅客鉄道株式会社,山陽本線,,117,,山口県,,,131.221691,34.003017,0
,,,,小野田,西日本旅客鉄道株式会社,山陽本線,,118,,山口県,,,131.185605,34.007877,0
,,,,厚狭,西日本旅客鉄道株式会社,山陽本線,,119,,山口県,,,131.159965,34.053361,0
,,,,埴生,西日本旅客鉄道株式会社,山陽本線,,120,,山口県,,,131.086865,34.049173,0
,,,,小月,西日本旅客鉄道株式会社,山陽本線,,121,,山口県,,,131.033038,34.067907,0
,,,,長府,西日本旅客鉄道株式会社,山陽本線,,122,,山口県,,,130.999508,34.019264,0
,,,,新下関,西日本旅客鉄道株式会社,山陽本線,,123,,山口県,,,130.948021,34.005651,0
,,,,幡生,西日本旅客鉄道株式会社,山陽本線,,124,,山口県,,,130.92734,33.981592,0
,,,,下関,西日本旅客鉄道株式会社,山陽本線,,125,,山口県,,,130.923038,33.950306,0
兵庫,西日本旅客鉄道株式会社,山陽本線,,兵庫,西日本旅客鉄道株式会社,山陽本線,和田岬線,1,,兵庫県,,,135.164706,34.668343,0
,,,,和田岬,西日本旅客鉄道株式会社,山陽本線,和田岬線,2,,兵庫県,,,135.174268,34.657278,0
新大阪,東海旅客鉄道株式会社,東海道新幹線,,新大阪,西日本旅客鉄道株式会社,山陽新幹線,,1,,大阪府,,,,,0
,,,,新神戸,西日本旅客鉄道株式会社,山陽新幹線,,2,,兵庫県,,,,,0
西明石,西日本旅客鉄道株式会社,山陽本線,,西明石,西日本旅客鉄道株式会社,山陽新幹線,,3,,兵庫県,,,,,0
姫路,西日本旅客鉄道株式会社,山陽本線,,姫路,西日本旅客鉄道株式会社,山陽新幹線,,4,,兵庫県,,,,,0
相生,西日本旅客鉄道株式会社,山陽本線,,相生,西日本旅客鉄道株式会社,山陽新幹線,,5,,兵庫県,,,,,0
岡山,西日本旅客鉄道株式会社,山陽本線,,岡山,西日本旅客鉄道株式会社,山陽新幹線,,6,,岡山県,,,,,0
新倉敷,西日本旅客鉄道株式会社,山陽本線,,新倉敷,西日本旅客鉄道株式会社,山陽新幹線,,7,,岡山県,,,,,0
福山,西日本旅客鉄道株式会社,山陽本線,,福山,西日本旅客鉄道株式会社,山陽新幹線,,8,,広島県,,,,,0
,,,,新尾道,西日本旅客鉄道株式会社,山陽新幹線,,9,,広島県,,,,,0
三原,西日本旅客鉄道株式会社,山陽本線,,三原,西日本旅客鉄道株式会社,山陽新幹線,,10,,広島県,,,,,0
,,,,東広島,西日本旅客鉄道株式会社,山陽新幹線,,11,,広島県,,,,,0
広島,西日本旅客鉄道株式会社,山陽本線,,広島,西日本旅客鉄道株式会社,山陽新幹線,,12,,広島県,,,,,0
,,,,新岩国,西日本旅客鉄道株式会社,山陽新幹線,,13,,山口県,,,,,0
徳山,西日本旅客鉄道株式会社,山陽本線,,徳山,西日本旅客鉄道株式会社,山陽新幹線,,14,,山口県,,,,,0
新山口,西日本旅客鉄道株式会社,山陽本線,,新山口,西日本旅客鉄道株式会社,山陽新幹線,,15,,山口県,,,,,0
厚狭,西日本旅客鉄道株式会社,山陽本線,,厚狭,西日本旅客鉄道株式会社,山陽新幹線,,16,,山口県,,,,,0
新下関,西日本旅客鉄道株式会社,山陽本線,,新下関,西日本旅客鉄道株式会社,山陽新幹線,,17,,山口県,,,,,0
,,,,小倉,西日本旅客鉄道株式会社,山陽新幹線,,18,,福岡県,,,,,0
,,,,博多,西日本旅客鉄道株式会社,山陽新幹線,,19,,福岡県,,,,,0
加古川,西日本旅客鉄道株式会社,山陽本線,,加古川,西日本旅客鉄道株式会社,加古川線,,1,,兵庫県,,,134.839447,34.767666,0
,,,,日岡,西日本旅客鉄道株式会社,加古川線,,2,,兵庫県,,,134.857153,34.778643,0
,,,,神野,西日本旅客鉄道株式会社,加古川線,,3,,兵庫県,,,134.878854,34.790922,0
,,,,厄神,西日本旅客鉄道株式会社,加古川線,,4,,兵庫県,,,134.90682,34.794623,0
,,,,市場,西日本旅客鉄道株式会社,加古川線,,5,,兵庫県,,,134.932494,34.819352,0
,,,,小野町,西日本旅客鉄道株式会社,加古川線,,6,,兵庫県,,,134.918466,34.833601,0
,,,,粟生,西日本旅客鉄道株式会社,加古川線,,7,,兵庫県,,,134.909509,34.856859,0
,,,,河合西,西日本旅客鉄道株式会社,加古川線,,8,,兵庫県,,,134.919519,34.879221,0
,,,,青野ケ原,西日本旅客鉄道株式会社,加古川線,,9,,兵庫県,,,134.927933,34.897297,0
,,,,社町,西日本旅客鉄道株式会社,加古川線,,10,,兵庫県,,,134.934507,34.920336,0
,,,,滝野,西日本旅客鉄道株式会社,加古川線,,11,,兵庫県,,,134.954919,34.941034,0
,,,,滝,西日本旅客鉄道株式会社,加古川線,,12,,兵庫県,,,134.962374,34.948812,0
,,,,西脇市,西日本旅客鉄道株式会社,加古川線,,13,,兵庫県,,,134.968795,34.971702,0
,,,,新西脇,西日本旅客鉄道株式会社,加古川線,,14,,兵庫県,,,134.977563,34.977907,0
,,,,比延,西日本旅客鉄道株式会社,加古川線,,15,,兵庫県,,,134.995733,34.988773,0
,,,,日本へそ公園,西日本旅客鉄道株式会社,加古川線,,16,,兵庫県,,,134.997633,35.002069,0
,,,,黒田庄,西日本旅客鉄道株式会社,加古川線,,17,,兵庫県,,,134.992522,35.022689,0
,,,,本黒田,西日本旅客鉄道株式会社,加古川線,,18,,兵庫県,,,134.99591,35.052941,0
,,,,船町口,西日本旅客鉄道株式会社,加古川線,,19,,兵庫県,,,135.009342,35.06291,0
,,,,久下村,西日本旅客鉄道株式会社,加古川線,,20,,兵庫県,,,135.030557,35.075812,0
谷川,西日本旅客鉄道株式会社,福知山線,,谷川,西日本旅客鉄道株式会社,加古川線,,21,,兵庫県,,,135.049666,35.082724,0
,,,,和田山,西日本旅客鉄道株式会社,播但線,,1,,兵庫県,,,134.85137,35.34141,0
,,,,竹田,西日本旅客鉄道株式会社,播但線,,2,,兵庫県,,,134.835422,35.298459,0
,,,,青倉,西日本旅客鉄道株式会社,播但線,,3,,兵庫県,,,134.811789,35.26719,0
,,,,新井,西日本旅客鉄道株式会社,播但線,,4,,兵庫県,,,134.79508,35.236471,0
,,,,生野,西日本旅客鉄道株式会社,播但線,,5,,兵庫県,,,134.789259,35.163227,0
,,,,長谷,西日本旅客鉄道株式会社,播但線,,6,,兵庫県,,,134.748103,35.117029,0
,,,,寺前,西日本旅客鉄道株式会社,播但線,,7,,兵庫県,,,134.743255,35.065462,0
,,,,新野,西日本旅客鉄道株式会社,播但線,,8,,兵庫県,,,134.752482,35.050278,0
,,,,鶴居,西日本旅客鉄道株式会社,播但線,,9,,兵庫県,,,134.754716,35.023742,0
,,,,甘地,西日本旅客鉄道株式会社,播但線,,10,,兵庫県,,,134.758525,34.98814,0
,,,,福崎,西日本旅客鉄道株式会社,播但線,,11,,兵庫県,,,134.750618,34.960637,0
,,,,溝口,西日本旅客鉄道株式会社,播但線,,12,,兵庫県,,,134.742347,34.927859,0
,,,,香呂,西日本旅客鉄道株式会社,播但線,,13,,兵庫県,,,134.735895,34.911389,0
,,,,仁豊野,西日本旅客鉄道株式会社,播但線,,14,,兵庫県,,,134.728315,34.885144,0
,,,,砥堀,西日本旅客鉄道株式会社,播但線,,15,,兵庫県,,,134.724833,34.866427,0
,,,,野里,西日本旅客鉄道株式会社,播但線,,16,,兵庫県,,,134.711251,34.856142,0
,,,,京口,西日本旅客鉄道株式会社,播但線,,17,,兵庫県,,,134.70535,34.834672,0
姫路,西日本旅客鉄道株式会社,山陽本線,,姫路,西日本旅客鉄道株式会社,播但線,,18,,兵庫県,,,134.690769,34.827659,0
姫路,西日本旅客鉄道株式会社,山陽本線,,姫路,西日本旅客鉄道株式会社,姫新線,,1,,兵庫県,,,134.690769,34.827659,0
,,,,播磨高岡,西日本旅客鉄道株式会社,姫新線,,2,,兵庫県,,,134.658674,34.841918,0
,,,,余部,西日本旅客鉄道株式会社,姫新線,,3,,兵庫県,,,134.642783,34.856483,0
,,,,太市,西日本旅客鉄道株式会社,姫新線,,4,,兵庫県,,,134.607087,34.863998,0
,,,,本竜野,西日本旅客鉄道株式会社,姫新線,,5,,兵庫県,,,134.555611,34.861762,0
,,,,東觜崎,西日本旅客鉄道株式会社,姫新線,,6,,兵庫県,,,134.557685,34.887629,0
,,,,播磨新宮,西日本旅客鉄道株式会社,姫新線,,7,,兵庫県,,,134.545766,34.921442,0
,,,,千本,西日本旅客鉄道株式会社,姫新線,,8,,兵庫県,,,134.494327,34.942508,0
,,,,西栗栖,西日本旅客鉄道株式会社,姫新線,,9,,兵庫県,,,134.470646,34.952378,0
,,,,三日月,西日本旅客鉄道株式会社,姫新線,,10,,兵庫県,,,134.435318,34.984846,0
,,,,播磨徳久,西日本旅客鉄道株式会社,姫新線,,11,,兵庫県,,,134.385711,34.990473,0
,,,,佐用,西日本旅客鉄道株式会社,姫新線,,12,,兵庫県,,,134.356538,35.003579,0
,,,,上月,西日本旅客鉄道株式会社,姫新線,,13,,兵庫県,,,134.32251,34.983425,0
,,,,美作土居,西日本旅客鉄道株式会社,姫新線,,14,,岡山県,,,134.25991,34.995078,0
,,,,美作江見,西日本旅客鉄道株式会社,姫新線,,15,,岡山県,,,134.219754,35.013403,0
,,,,楢原,西日本旅客鉄道株式会社,姫新線,,16,,岡山県,,,134.189362,35.01974,0
,,,,林野,西日本旅客鉄道株式会社,姫新線,,17,,岡山県,,,134.151411,35.013893,0
,,,,勝間田,西日本旅客鉄道株式会社,姫新線,,18,,岡山県,,,134.118971,35.035882,0
,,,,西勝間田,西日本旅客鉄道株式会社,姫新線,,19,,岡山県,,,134.089316,35.043553,0
,,,,美作大崎,西日本旅客鉄道株式会社,姫新線,,20,,岡山県,,,134.067298,35.045419,0
,,,,東津山,西日本旅客鉄道株式会社,姫新線,,21,,岡山県,,,134.031818,35.058676,0
,,,,津山,西日本旅客鉄道株式会社,姫新線,,22,,岡山県,,,134.003477,35.054511,0
,,,,院庄,西日本旅客鉄道株式会社,姫新線,,23,,岡山県,,,133.957617,35.059068,0
,,,,美作千代,西日本旅客鉄道株式会社,姫新線,,24,,岡山県,,,133.906201,35.058311,0
,,,,坪井,西日本旅客鉄道株式会社,姫新線,,25,,岡山県,,,133.877295,35.062041,0
,,,,美作追分,西日本旅客鉄道株式会社,姫新線,,26,,岡山県,,,133.820063,35.058876,0
,,,,美作落合,西日本旅客鉄道株式会社,姫新線,,27,,岡山県,,,133.759656,35.02318,0
,,,,古見,西日本旅客鉄道株式会社,姫新線,,28,,岡山県,,,133.760616,35.049213,0
,,,,久世,西日本旅客鉄道株式会社,姫新線,,29,,岡山県,,,133.745133,35.080976,0
,,,,中国勝山,西日本旅客鉄道株式会社,姫新線,,30,,岡山県,,,133.694735,35.080556,0
,,,,月田,西日本旅客鉄道株式会社,姫新線,,31,,岡山県,,,133.666839,35.048195,0
,,,,富原,西日本旅客鉄道株式会社,姫新線,,32,,岡山県,,,133.612494,35.054838,0
,,,,刑部,西日本旅客鉄道株式会社,姫新線,,33,,岡山県,,,133.565981,35.076283,0
,,,,丹治部,西日本旅客鉄道株式会社,姫新線,,34,,岡山県,,,133.553725,35.046392,0
,,,,岩山,西日本旅客鉄道株式会社,姫新線,,35,,岡山県,,,133.512674,35.02262,0
,,,,新見,西日本旅客鉄道株式会社,姫新線,,36,,岡山県,,,133.45674,34.987232,0
相生,西日本旅客鉄道株式会社,山陽本線,,相生,西日本旅客鉄道株式会社,赤穂線,,1,,兵庫県,,,134.47341,34.818052,0
,,,,西相生,西日本旅客鉄道株式会社,赤穂線,,2,,兵庫県,,,134.450563,34.801303,0
,,,,坂越,西日本旅客鉄道株式会社,赤穂線,,3,,兵庫県,,,134.417244,34.768679,0
,,,,播州赤穂,西日本旅客鉄道株式会社,赤穂線,,4,,兵庫県,,,134.392976,34.756601,0
,,,,天和,西日本旅客鉄道株式会社,赤穂線,,5,,兵庫県,,,134.351418,34.749097,0
